datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2023.12.20,03:15,03:30,Olympia,0,0,0
2023.12.20,03:30,03:45,Olympia,0,1,1
2023.12.20,03:45,04:00,Olympia,0,0,0
2023.12.20,04:00,04:15,Olympia,0,0,0
2023.12.20,04:15,04:30,Olympia,0,0,0
2023.12.20,04:30,04:45,Olympia,0,0,0
2023.12.20,04:45,05:00,Olympia,1,1,2
2023.12.20,05:00,05:15,Olympia,0,0,0
2023.12.20,05:15,05:30,Olympia,2,1,3
2023.12.20,05:30,05:45,Olympia,2,2,4
2023.12.20,05:45,06:00,Olympia,2,0,2
2023.12.20,06:00,06:15,Olympia,3,4,7
2023.12.20,06:15,06:30,Olympia,0,1,1
2023.12.20,06:30,06:45,Olympia,4,3,7
2023.12.20,06:45,07:00,Olympia,8,1,9
2023.12.20,07:00,07:15,Olympia,1,8,9
2023.12.20,07:15,07:30,Olympia,5,4,9
2023.12.20,07:30,07:45,Olympia,9,7,16
2023.12.20,07:45,08:00,Olympia,8,4,12
2023.12.20,08:00,08:15,Olympia,11,10,21
2023.12.20,08:15,08:30,Olympia,4,18,22
2023.12.20,08:30,08:45,Olympia,18,15,33
2023.12.20,08:45,09:00,Olympia,12,12,24
2023.12.20,09:00,09:15,Olympia,10,10,20
2023.12.20,09:15,09:30,Olympia,13,9,22
2023.12.20,09:30,09:45,Olympia,2,9,11
2023.12.20,09:45,10:00,Olympia,6,3,9
2023.12.20,10:00,10:15,Olympia,6,5,11
2023.12.20,10:15,10:30,Olympia,6,5,11
2023.12.20,10:30,10:45,Olympia,2,2,4
2023.12.20,10:45,11:00,Olympia,7,7,14
2023.12.20,11:00,11:15,Olympia,7,2,9
2023.12.20,11:15,11:30,Olympia,5,3,8
2023.12.20,11:30,11:45,Olympia,4,6,10
2023.12.20,11:45,12:00,Olympia,3,8,11
2023.12.20,12:00,12:15,Olympia,7,6,13
2023.12.20,12:15,12:30,Olympia,3,7,10
2023.12.20,12:30,12:45,Olympia,6,4,10
2023.12.20,12:45,13:00,Olympia,4,9,13
2023.12.20,13:00,13:15,Olympia,3,6,9
2023.12.20,13:15,13:30,Olympia,2,9,11
2023.12.20,13:30,13:45,Olympia,11,5,16
2023.12.20,13:45,14:00,Olympia,8,5,13
2023.12.20,14:00,14:15,Olympia,5,9,14
2023.12.20,14:15,14:30,Olympia,2,7,9
2023.12.20,14:30,14:45,Olympia,4,12,16
2023.12.20,14:45,15:00,Olympia,9,10,19
2023.12.20,15:00,15:15,Olympia,9,5,14
2023.12.20,15:15,15:30,Olympia,4,8,12
2023.12.20,15:30,15:45,Olympia,7,7,14
2023.12.20,15:45,16:00,Olympia,6,9,15
2023.12.20,16:00,16:15,Olympia,15,12,27
2023.12.20,16:15,16:30,Olympia,5,8,13
2023.12.20,16:30,16:45,Olympia,16,8,24
2023.12.20,16:45,17:00,Olympia,17,14,31
2023.12.20,17:00,17:15,Olympia,3,8,11
2023.12.20,17:15,17:30,Olympia,12,9,21
2023.12.20,17:30,17:45,Olympia,12,20,32
2023.12.20,17:45,18:00,Olympia,13,17,30
2023.12.20,18:00,18:15,Olympia,14,15,29
2023.12.20,18:15,18:30,Olympia,25,17,42
2023.12.20,18:30,18:45,Olympia,14,9,23
2023.12.20,18:45,19:00,Olympia,13,10,23
2023.12.20,19:00,19:15,Olympia,12,8,20
2023.12.20,19:15,19:30,Olympia,9,10,19
2023.12.20,19:30,19:45,Olympia,8,5,13
2023.12.20,19:45,20:00,Olympia,11,8,19
2023.12.20,20:00,20:15,Olympia,9,5,14
2023.12.20,20:15,20:30,Olympia,7,13,20
2023.12.20,20:30,20:45,Olympia,5,4,9
2023.12.20,20:45,21:00,Olympia,3,7,10
2023.12.20,21:00,21:15,Olympia,8,1,9
2023.12.20,21:15,21:30,Olympia,7,4,11
2023.12.20,21:30,21:45,Olympia,6,1,7
2023.12.20,21:45,22:00,Olympia,4,5,9
2023.12.20,22:00,22:15,Olympia,7,7,14
2023.12.20,22:15,22:30,Olympia,1,6,7
2023.12.20,22:30,22:45,Olympia,0,4,4
2023.12.20,22:45,23:00,Olympia,3,2,5
2023.12.20,23:00,23:15,Olympia,1,2,3
2023.12.20,23:15,23:30,Olympia,3,5,8
2023.12.20,23:30,23:45,Olympia,0,1,1
2023.12.20,23:45,00:00,Olympia,1,0,1
2023.12.21,00:00,00:15,Olympia,0,1,1
2023.12.21,00:15,00:30,Olympia,1,1,2
2023.12.21,00:30,00:45,Olympia,1,0,1
2023.12.21,00:45,01:00,Olympia,0,2,2
2023.12.21,01:00,01:15,Olympia,0,0,0
2023.12.21,01:15,01:30,Olympia,0,0,0
2023.12.21,01:30,01:45,Olympia,0,0,0
2023.12.21,01:45,02:00,Olympia,1,0,1
2023.12.21,02:00,02:15,Olympia,0,0,0
2023.12.21,02:15,02:30,Olympia,0,0,0
2023.12.21,02:30,02:45,Olympia,1,0,1
2023.12.21,02:45,03:00,Olympia,0,0,0
2023.12.21,03:00,03:15,Olympia,0,0,0
2023.12.21,03:15,03:30,Olympia,0,0,0
2023.12.21,03:30,03:45,Olympia,0,0,0
2023.12.21,03:45,04:00,Olympia,0,0,0
2023.12.21,04:00,04:15,Olympia,0,0,0
2023.12.21,04:15,04:30,Olympia,0,0,0
2023.12.21,04:30,04:45,Olympia,0,0,0
2023.12.21,04:45,05:00,Olympia,1,0,1
2023.12.21,05:00,05:15,Olympia,0,2,2
2023.12.21,05:15,05:30,Olympia,0,0,0
2023.12.21,05:30,05:45,Olympia,0,2,2
2023.12.21,05:45,06:00,Olympia,3,1,4
2023.12.21,06:00,06:15,Olympia,1,1,2
2023.12.21,06:15,06:30,Olympia,0,3,3
2023.12.21,06:30,06:45,Olympia,5,3,8
2023.12.21,06:45,07:00,Olympia,12,0,12
2023.12.21,07:00,07:15,Olympia,2,6,8
2023.12.21,07:15,07:30,Olympia,5,4,9
2023.12.21,07:30,07:45,Olympia,7,3,10
2023.12.21,07:45,08:00,Olympia,9,11,20
2023.12.21,08:00,08:15,Olympia,9,17,26
2023.12.21,08:15,08:30,Olympia,10,18,28
2023.12.21,08:30,08:45,Olympia,13,19,32
2023.12.21,08:45,09:00,Olympia,12,16,28
2023.12.21,09:00,09:15,Olympia,11,11,22
2023.12.21,09:15,09:30,Olympia,5,6,11
2023.12.21,09:30,09:45,Olympia,3,2,5
2023.12.21,09:45,10:00,Olympia,7,3,10
2023.12.21,10:00,10:15,Olympia,3,5,8
2023.12.21,10:15,10:30,Olympia,3,8,11
2023.12.21,10:30,10:45,Olympia,4,2,6
2023.12.21,10:45,11:00,Olympia,4,5,9
2023.12.21,11:00,11:15,Olympia,2,1,3
2023.12.21,11:15,11:30,Olympia,5,4,9
2023.12.21,11:30,11:45,Olympia,2,3,5
2023.12.21,11:45,12:00,Olympia,5,6,11
2023.12.21,12:00,12:15,Olympia,4,9,13
2023.12.21,12:15,12:30,Olympia,5,5,10
2023.12.21,12:30,12:45,Olympia,5,4,9
2023.12.21,12:45,13:00,Olympia,5,4,9
2023.12.21,13:00,13:15,Olympia,6,4,10
2023.12.21,13:15,13:30,Olympia,3,3,6
2023.12.21,13:30,13:45,Olympia,3,6,9
2023.12.21,13:45,14:00,Olympia,6,5,11
2023.12.21,14:00,14:15,Olympia,3,4,7
2023.12.21,14:15,14:30,Olympia,9,2,11
2023.12.21,14:30,14:45,Olympia,7,4,11
2023.12.21,14:45,15:00,Olympia,5,3,8
2023.12.21,15:00,15:15,Olympia,6,4,10
2023.12.21,15:15,15:30,Olympia,10,10,20
2023.12.21,15:30,15:45,Olympia,6,8,14
2023.12.21,15:45,16:00,Olympia,1,3,4
2023.12.21,16:00,16:15,Olympia,8,7,15
2023.12.21,16:15,16:30,Olympia,12,5,17
2023.12.21,16:30,16:45,Olympia,6,4,10
2023.12.21,16:45,17:00,Olympia,11,5,16
2023.12.21,17:00,17:15,Olympia,11,7,18
2023.12.21,17:15,17:30,Olympia,11,7,18
2023.12.21,17:30,17:45,Olympia,4,4,8
2023.12.21,17:45,18:00,Olympia,7,8,15
2023.12.21,18:00,18:15,Olympia,5,6,11
2023.12.21,18:15,18:30,Olympia,20,8,28
2023.12.21,18:30,18:45,Olympia,9,8,17
2023.12.21,18:45,19:00,Olympia,10,7,17
2023.12.21,19:00,19:15,Olympia,4,4,8
2023.12.21,19:15,19:30,Olympia,5,6,11
2023.12.21,19:30,19:45,Olympia,2,5,7
2023.12.21,19:45,20:00,Olympia,7,6,13
2023.12.21,20:00,20:15,Olympia,3,7,10
2023.12.21,20:15,20:30,Olympia,3,3,6
2023.12.21,20:30,20:45,Olympia,5,6,11
2023.12.21,20:45,21:00,Olympia,4,1,5
2023.12.21,21:00,21:15,Olympia,1,1,2
2023.12.21,21:15,21:30,Olympia,3,7,10
2023.12.21,21:30,21:45,Olympia,3,2,5
2023.12.21,21:45,22:00,Olympia,4,3,7
2023.12.21,22:00,22:15,Olympia,1,2,3
2023.12.21,22:15,22:30,Olympia,1,1,2
2023.12.21,22:30,22:45,Olympia,2,2,4
2023.12.21,22:45,23:00,Olympia,2,3,5
2023.12.21,23:00,23:15,Olympia,1,3,4
2023.12.21,23:15,23:30,Olympia,0,0,0
2023.12.21,23:30,23:45,Olympia,0,1,1
2023.12.21,23:45,00:00,Olympia,0,0,0
2023.12.22,00:00,00:15,Olympia,2,1,3
2023.12.22,00:15,00:30,Olympia,1,1,2
2023.12.22,00:30,00:45,Olympia,0,0,0
2023.12.22,00:45,01:00,Olympia,0,0,0
2023.12.22,01:00,01:15,Olympia,0,2,2
2023.12.22,01:15,01:30,Olympia,0,0,0
2023.12.22,01:30,01:45,Olympia,1,0,1
2023.12.22,01:45,02:00,Olympia,0,1,1
2023.12.22,02:00,02:15,Olympia,0,0,0
2023.12.22,02:15,02:30,Olympia,0,0,0
2023.12.22,02:30,02:45,Olympia,1,0,1
2023.12.22,02:45,03:00,Olympia,0,1,1
2023.12.22,03:00,03:15,Olympia,0,0,0
2023.12.22,03:15,03:30,Olympia,0,0,0
2023.12.22,03:30,03:45,Olympia,0,0,0
2023.12.22,03:45,04:00,Olympia,0,1,1
2023.12.22,04:00,04:15,Olympia,0,0,0
2023.12.22,04:15,04:30,Olympia,0,0,0
2023.12.22,04:30,04:45,Olympia,0,0,0
2023.12.22,04:45,05:00,Olympia,1,0,1
2023.12.22,05:00,05:15,Olympia,0,0,0
2023.12.22,05:15,05:30,Olympia,0,1,1
2023.12.22,05:30,05:45,Olympia,0,1,1
2023.12.22,05:45,06:00,Olympia,0,2,2
2023.12.22,06:00,06:15,Olympia,1,1,2
2023.12.22,06:15,06:30,Olympia,3,1,4
2023.12.22,06:30,06:45,Olympia,1,1,2
2023.12.22,06:45,07:00,Olympia,5,2,7
2023.12.22,07:00,07:15,Olympia,0,2,2
2023.12.22,07:15,07:30,Olympia,3,3,6
2023.12.22,07:30,07:45,Olympia,2,2,4
2023.12.22,07:45,08:00,Olympia,2,6,8
2023.12.22,08:00,08:15,Olympia,5,8,13
2023.12.22,08:15,08:30,Olympia,3,2,5
2023.12.22,08:30,08:45,Olympia,6,5,11
2023.12.22,08:45,09:00,Olympia,5,4,9
2023.12.22,09:00,09:15,Olympia,1,5,6
2023.12.22,09:15,09:30,Olympia,1,0,1
2023.12.22,09:30,09:45,Olympia,0,4,4
2023.12.22,09:45,10:00,Olympia,2,1,3
2023.12.22,10:00,10:15,Olympia,6,2,8
2023.12.22,10:15,10:30,Olympia,2,1,3
2023.12.22,10:30,10:45,Olympia,1,0,1
2023.12.22,10:45,11:00,Olympia,2,4,6
2023.12.22,11:00,11:15,Olympia,0,2,2
2023.12.22,11:15,11:30,Olympia,1,5,6
2023.12.22,11:30,11:45,Olympia,0,0,0
2023.12.22,11:45,12:00,Olympia,3,3,6
2023.12.22,12:00,12:15,Olympia,0,4,4
2023.12.22,12:15,12:30,Olympia,3,0,3
2023.12.22,12:30,12:45,Olympia,1,7,8
2023.12.22,12:45,13:00,Olympia,1,4,5
2023.12.22,13:00,13:15,Olympia,4,2,6
2023.12.22,13:15,13:30,Olympia,1,3,4
2023.12.22,13:30,13:45,Olympia,2,0,2
2023.12.22,13:45,14:00,Olympia,3,3,6
2023.12.22,14:00,14:15,Olympia,4,0,4
2023.12.22,14:15,14:30,Olympia,6,2,8
2023.12.22,14:30,14:45,Olympia,3,5,8
2023.12.22,14:45,15:00,Olympia,2,1,3
2023.12.22,15:00,15:15,Olympia,6,0,6
2023.12.22,15:15,15:30,Olympia,8,4,12
2023.12.22,15:30,15:45,Olympia,4,4,8
2023.12.22,15:45,16:00,Olympia,3,6,9
2023.12.22,16:00,16:15,Olympia,8,2,10
2023.12.22,16:15,16:30,Olympia,3,2,5
2023.12.22,16:30,16:45,Olympia,6,5,11
2023.12.22,16:45,17:00,Olympia,3,2,5
2023.12.22,17:00,17:15,Olympia,3,1,4
2023.12.22,17:15,17:30,Olympia,3,6,9
2023.12.22,17:30,17:45,Olympia,3,1,4
2023.12.22,17:45,18:00,Olympia,3,4,7
2023.12.22,18:00,18:15,Olympia,4,1,5
2023.12.22,18:15,18:30,Olympia,6,5,11
2023.12.22,18:30,18:45,Olympia,7,0,7
2023.12.22,18:45,19:00,Olympia,0,3,3
2023.12.22,19:00,19:15,Olympia,2,1,3
2023.12.22,19:15,19:30,Olympia,2,2,4
2023.12.22,19:30,19:45,Olympia,3,3,6
2023.12.22,19:45,20:00,Olympia,1,2,3
2023.12.22,20:00,20:15,Olympia,2,1,3
2023.12.22,20:15,20:30,Olympia,2,4,6
2023.12.22,20:30,20:45,Olympia,1,1,2
2023.12.22,20:45,21:00,Olympia,0,8,8
2023.12.22,21:00,21:15,Olympia,3,4,7
2023.12.22,21:15,21:30,Olympia,1,1,2
2023.12.22,21:30,21:45,Olympia,0,1,1
2023.12.22,21:45,22:00,Olympia,1,0,1
2023.12.22,22:00,22:15,Olympia,0,0,0
2023.12.22,22:15,22:30,Olympia,0,3,3
2023.12.22,22:30,22:45,Olympia,0,1,1
2023.12.22,22:45,23:00,Olympia,0,2,2
2023.12.22,23:00,23:15,Olympia,0,0,0
2023.12.22,23:15,23:30,Olympia,0,0,0
2023.12.22,23:30,23:45,Olympia,2,2,4
2023.12.22,23:45,00:00,Olympia,1,2,3
2023.12.23,00:00,00:15,Olympia,1,0,1
2023.12.23,00:15,00:30,Olympia,1,1,2
2023.12.23,00:30,00:45,Olympia,0,0,0
2023.12.23,00:45,01:00,Olympia,2,0,2
2023.12.23,01:00,01:15,Olympia,0,0,0
2023.12.23,01:15,01:30,Olympia,0,0,0
2023.12.23,01:30,01:45,Olympia,0,0,0
2023.12.23,01:45,02:00,Olympia,0,0,0
2023.12.23,02:00,02:15,Olympia,0,2,2
2023.12.23,02:15,02:30,Olympia,0,0,0
2023.12.23,02:30,02:45,Olympia,1,0,1
2023.12.23,02:45,03:00,Olympia,2,0,2
2023.12.23,03:00,03:15,Olympia,2,0,2
2023.12.23,03:15,03:30,Olympia,0,0,0
2023.12.23,03:30,03:45,Olympia,4,0,4
2023.12.23,03:45,04:00,Olympia,1,0,1
2023.12.23,04:00,04:15,Olympia,0,0,0
2023.12.23,04:15,04:30,Olympia,0,0,0
2023.12.23,04:30,04:45,Olympia,0,0,0
2023.12.23,04:45,05:00,Olympia,0,0,0
2023.12.23,05:00,05:15,Olympia,0,0,0
2023.12.23,05:15,05:30,Olympia,0,0,0
2023.12.23,05:30,05:45,Olympia,0,0,0
2023.12.23,05:45,06:00,Olympia,0,0,0
2023.12.23,06:00,06:15,Olympia,0,0,0
2023.12.23,06:15,06:30,Olympia,0,0,0
2023.12.23,06:30,06:45,Olympia,1,0,1
2023.12.23,06:45,07:00,Olympia,1,0,1
2023.12.23,07:00,07:15,Olympia,2,0,2
2023.12.23,07:15,07:30,Olympia,1,0,1
2023.12.23,07:30,07:45,Olympia,0,1,1
2023.12.23,07:45,08:00,Olympia,1,0,1
2023.12.23,08:00,08:15,Olympia,0,0,0
2023.12.23,08:15,08:30,Olympia,0,2,2
2023.12.23,08:30,08:45,Olympia,2,0,2
2023.12.23,08:45,09:00,Olympia,0,0,0
2023.12.23,09:00,09:15,Olympia,0,2,2
2023.12.23,09:15,09:30,Olympia,1,2,3
2023.12.23,09:30,09:45,Olympia,1,0,1
2023.12.23,09:45,10:00,Olympia,3,2,5
2023.12.23,10:00,10:15,Olympia,3,0,3
2023.12.23,10:15,10:30,Olympia,3,1,4
2023.12.23,10:30,10:45,Olympia,3,2,5
2023.12.23,10:45,11:00,Olympia,2,0,2
2023.12.23,11:00,11:15,Olympia,5,1,6
2023.12.23,11:15,11:30,Olympia,4,4,8
2023.12.23,11:30,11:45,Olympia,1,2,3
2023.12.23,11:45,12:00,Olympia,0,1,1
2023.12.23,12:00,12:15,Olympia,3,2,5
2023.12.23,12:15,12:30,Olympia,3,1,4
2023.12.23,12:30,12:45,Olympia,2,3,5
2023.12.23,12:45,13:00,Olympia,2,2,4
2023.12.23,13:00,13:15,Olympia,3,4,7
2023.12.23,13:15,13:30,Olympia,3,2,5
2023.12.23,13:30,13:45,Olympia,3,3,6
2023.12.23,13:45,14:00,Olympia,3,1,4
2023.12.23,14:00,14:15,Olympia,9,3,12
2023.12.23,14:15,14:30,Olympia,5,1,6
2023.12.23,14:30,14:45,Olympia,7,2,9
2023.12.23,14:45,15:00,Olympia,0,6,6
2023.12.23,15:00,15:15,Olympia,5,0,5
2023.12.23,15:15,15:30,Olympia,5,3,8
2023.12.23,15:30,15:45,Olympia,3,2,5
2023.12.23,15:45,16:00,Olympia,3,0,3
2023.12.23,16:00,16:15,Olympia,5,1,6
2023.12.23,16:15,16:30,Olympia,2,5,7
2023.12.23,16:30,16:45,Olympia,7,1,8
2023.12.23,16:45,17:00,Olympia,2,3,5
2023.12.23,17:00,17:15,Olympia,3,1,4
2023.12.23,17:15,17:30,Olympia,2,2,4
2023.12.23,17:30,17:45,Olympia,1,4,5
2023.12.23,17:45,18:00,Olympia,2,1,3
2023.12.23,18:00,18:15,Olympia,0,1,1
2023.12.23,18:15,18:30,Olympia,3,3,6
2023.12.23,18:30,18:45,Olympia,1,2,3
2023.12.23,18:45,19:00,Olympia,3,4,7
2023.12.23,19:00,19:15,Olympia,1,4,5
2023.12.23,19:15,19:30,Olympia,0,2,2
2023.12.23,19:30,19:45,Olympia,1,2,3
2023.12.23,19:45,20:00,Olympia,1,0,1
2023.12.23,20:00,20:15,Olympia,4,2,6
2023.12.23,20:15,20:30,Olympia,0,3,3
2023.12.23,20:30,20:45,Olympia,1,2,3
2023.12.23,20:45,21:00,Olympia,0,3,3
2023.12.23,21:00,21:15,Olympia,2,2,4
2023.12.23,21:15,21:30,Olympia,1,1,2
2023.12.23,21:30,21:45,Olympia,2,0,2
2023.12.23,21:45,22:00,Olympia,1,1,2
2023.12.23,22:00,22:15,Olympia,2,0,2
2023.12.23,22:15,22:30,Olympia,2,1,3
2023.12.23,22:30,22:45,Olympia,2,2,4
2023.12.23,22:45,23:00,Olympia,2,0,2
2023.12.23,23:00,23:15,Olympia,0,3,3
2023.12.23,23:15,23:30,Olympia,0,1,1
2023.12.23,23:30,23:45,Olympia,1,0,1
2023.12.23,23:45,00:00,Olympia,0,0,0
2023.12.24,00:00,00:15,Olympia,0,0,0
2023.12.24,00:15,00:30,Olympia,0,2,2
2023.12.24,00:30,00:45,Olympia,0,0,0
2023.12.24,00:45,01:00,Olympia,0,0,0
2023.12.24,01:00,01:15,Olympia,0,0,0
2023.12.24,01:15,01:30,Olympia,0,0,0
2023.12.24,01:30,01:45,Olympia,1,0,1
2023.12.24,01:45,02:00,Olympia,0,0,0
2023.12.24,02:00,02:15,Olympia,1,0,1
2023.12.24,02:15,02:30,Olympia,0,0,0
2023.12.24,02:30,02:45,Olympia,0,0,0
2023.12.24,02:45,03:00,Olympia,0,0,0
2023.12.24,03:00,03:15,Olympia,0,0,0
2023.12.24,03:15,03:30,Olympia,0,0,0
2023.12.24,03:30,03:45,Olympia,0,0,0
2023.12.24,03:45,04:00,Olympia,0,0,0
2023.12.24,04:00,04:15,Olympia,0,0,0
2023.12.24,04:15,04:30,Olympia,0,0,0
2023.12.24,04:30,04:45,Olympia,0,0,0
2023.12.24,04:45,05:00,Olympia,0,0,0
2023.12.24,05:00,05:15,Olympia,1,0,1
2023.12.24,05:15,05:30,Olympia,0,0,0
2023.12.24,05:30,05:45,Olympia,1,0,1
2023.12.24,05:45,06:00,Olympia,0,0,0
2023.12.24,06:00,06:15,Olympia,0,0,0
2023.12.24,06:15,06:30,Olympia,0,0,0
2023.12.24,06:30,06:45,Olympia,0,0,0
2023.12.24,06:45,07:00,Olympia,2,0,2
2023.12.24,07:00,07:15,Olympia,0,0,0
2023.12.24,07:15,07:30,Olympia,2,0,2
2023.12.24,07:30,07:45,Olympia,0,1,1
2023.12.24,07:45,08:00,Olympia,0,0,0
2023.12.24,08:00,08:15,Olympia,0,0,0
2023.12.24,08:15,08:30,Olympia,2,2,4
2023.12.24,08:30,08:45,Olympia,2,1,3
2023.12.24,08:45,09:00,Olympia,0,1,1
2023.12.24,09:00,09:15,Olympia,0,1,1
2023.12.24,09:15,09:30,Olympia,7,2,9
2023.12.24,09:30,09:45,Olympia,3,1,4
2023.12.24,09:45,10:00,Olympia,2,0,2
2023.12.24,10:00,10:15,Olympia,3,0,3
2023.12.24,10:15,10:30,Olympia,1,1,2
2023.12.24,10:30,10:45,Olympia,1,0,1
2023.12.24,10:45,11:00,Olympia,0,1,1
2023.12.24,11:00,11:15,Olympia,2,5,7
2023.12.24,11:15,11:30,Olympia,0,1,1
2023.12.24,11:30,11:45,Olympia,1,0,1
2023.12.24,11:45,12:00,Olympia,2,2,4
2023.12.24,12:00,12:15,Olympia,4,4,8
2023.12.24,12:15,12:30,Olympia,4,4,8
2023.12.24,12:30,12:45,Olympia,1,3,4
2023.12.24,12:45,13:00,Olympia,1,0,1
2023.12.24,13:00,13:15,Olympia,1,3,4
2023.12.24,13:15,13:30,Olympia,0,0,0
2023.12.24,13:30,13:45,Olympia,0,0,0
2023.12.24,13:45,14:00,Olympia,1,1,2
2023.12.24,14:00,14:15,Olympia,4,8,12
2023.12.24,14:15,14:30,Olympia,0,0,0
2023.12.24,14:30,14:45,Olympia,1,0,1
2023.12.24,14:45,15:00,Olympia,2,0,2
2023.12.24,15:00,15:15,Olympia,0,0,0
2023.12.24,15:15,15:30,Olympia,1,3,4
2023.12.24,15:30,15:45,Olympia,0,1,1
2023.12.24,15:45,16:00,Olympia,1,1,2
2023.12.24,16:00,16:15,Olympia,2,0,2
2023.12.24,16:15,16:30,Olympia,1,0,1
2023.12.24,16:30,16:45,Olympia,4,2,6
2023.12.24,16:45,17:00,Olympia,0,1,1
2023.12.24,17:00,17:15,Olympia,0,0,0
2023.12.24,17:15,17:30,Olympia,0,0,0
2023.12.24,17:30,17:45,Olympia,3,0,3
2023.12.24,17:45,18:00,Olympia,1,1,2
2023.12.24,18:00,18:15,Olympia,0,0,0
2023.12.24,18:15,18:30,Olympia,0,0,0
2023.12.24,18:30,18:45,Olympia,0,0,0
2023.12.24,18:45,19:00,Olympia,0,0,0
2023.12.24,19:00,19:15,Olympia,0,0,0
2023.12.24,19:15,19:30,Olympia,0,1,1
2023.12.24,19:30,19:45,Olympia,0,0,0
2023.12.24,19:45,20:00,Olympia,0,0,0
2023.12.24,20:00,20:15,Olympia,0,0,0
2023.12.24,20:15,20:30,Olympia,0,0,0
2023.12.24,20:30,20:45,Olympia,0,0,0
2023.12.24,20:45,21:00,Olympia,0,0,0
2023.12.24,21:00,21:15,Olympia,0,0,0
2023.12.24,21:15,21:30,Olympia,0,0,0
2023.12.24,21:30,21:45,Olympia,1,0,1
2023.12.24,21:45,22:00,Olympia,0,0,0
2023.12.24,22:00,22:15,Olympia,1,0,1
2023.12.24,22:15,22:30,Olympia,0,1,1
2023.12.24,22:30,22:45,Olympia,0,0,0
2023.12.24,22:45,23:00,Olympia,0,0,0
2023.12.24,23:00,23:15,Olympia,0,0,0
2023.12.24,23:15,23:30,Olympia,0,0,0
2023.12.24,23:30,23:45,Olympia,0,0,0
2023.12.24,23:45,00:00,Olympia,0,0,0
2023.12.25,00:00,00:15,Olympia,0,0,0
2023.12.25,00:15,00:30,Olympia,0,0,0
2023.12.25,00:30,00:45,Olympia,0,1,1
2023.12.25,00:45,01:00,Olympia,0,0,0
2023.12.25,01:00,01:15,Olympia,0,2,2
2023.12.25,01:15,01:30,Olympia,0,0,0
2023.12.25,01:30,01:45,Olympia,0,0,0
2023.12.25,01:45,02:00,Olympia,0,1,1
2023.12.25,02:00,02:15,Olympia,0,0,0
2023.12.25,02:15,02:30,Olympia,0,0,0
2023.12.25,02:30,02:45,Olympia,0,0,0
2023.12.25,02:45,03:00,Olympia,0,0,0
2023.12.25,03:00,03:15,Olympia,0,0,0
2023.12.25,03:15,03:30,Olympia,0,0,0
2023.12.25,03:30,03:45,Olympia,0,0,0
2023.12.25,03:45,04:00,Olympia,0,0,0
2023.12.25,04:00,04:15,Olympia,0,0,0
2023.12.25,04:15,04:30,Olympia,0,0,0
2023.12.25,04:30,04:45,Olympia,0,0,0
2023.12.25,04:45,05:00,Olympia,0,1,1
2023.12.25,05:00,05:15,Olympia,0,0,0
2023.12.25,05:15,05:30,Olympia,0,0,0
2023.12.25,05:30,05:45,Olympia,0,0,0
2023.12.25,05:45,06:00,Olympia,0,1,1
2023.12.25,06:00,06:15,Olympia,0,0,0
2023.12.25,06:15,06:30,Olympia,0,0,0
2023.12.25,06:30,06:45,Olympia,0,0,0
2023.12.25,06:45,07:00,Olympia,0,0,0
2023.12.25,07:00,07:15,Olympia,1,0,1
2023.12.25,07:15,07:30,Olympia,1,0,1
2023.12.25,07:30,07:45,Olympia,0,1,1
2023.12.25,07:45,08:00,Olympia,0,0,0
2023.12.25,08:00,08:15,Olympia,0,0,0
2023.12.25,08:15,08:30,Olympia,0,0,0
2023.12.25,08:30,08:45,Olympia,1,1,2
2023.12.25,08:45,09:00,Olympia,0,0,0
2023.12.25,09:00,09:15,Olympia,3,0,3
2023.12.25,09:15,09:30,Olympia,4,0,4
2023.12.25,09:30,09:45,Olympia,1,1,2
2023.12.25,09:45,10:00,Olympia,1,5,6
2023.12.25,10:00,10:15,Olympia,4,0,4
2023.12.25,10:15,10:30,Olympia,3,2,5
2023.12.25,10:30,10:45,Olympia,5,0,5
2023.12.25,10:45,11:00,Olympia,5,3,8
2023.12.25,11:00,11:15,Olympia,9,6,15
2023.12.25,11:15,11:30,Olympia,6,3,9
2023.12.25,11:30,11:45,Olympia,0,9,9
2023.12.25,11:45,12:00,Olympia,3,4,7
2023.12.25,12:00,12:15,Olympia,5,2,7
2023.12.25,12:15,12:30,Olympia,3,2,5
2023.12.25,12:30,12:45,Olympia,2,3,5
2023.12.25,12:45,13:00,Olympia,5,3,8
2023.12.25,13:00,13:15,Olympia,2,7,9
2023.12.25,13:15,13:30,Olympia,10,3,13
2023.12.25,13:30,13:45,Olympia,10,9,19
2023.12.25,13:45,14:00,Olympia,10,8,18
2023.12.25,14:00,14:15,Olympia,8,8,16
2023.12.25,14:15,14:30,Olympia,12,8,20
2023.12.25,14:30,14:45,Olympia,6,6,12
2023.12.25,14:45,15:00,Olympia,15,6,21
2023.12.25,15:00,15:15,Olympia,11,4,15
2023.12.25,15:15,15:30,Olympia,7,11,18
2023.12.25,15:30,15:45,Olympia,20,3,23
2023.12.25,15:45,16:00,Olympia,5,10,15
2023.12.25,16:00,16:15,Olympia,12,10,22
2023.12.25,16:15,16:30,Olympia,5,9,14
2023.12.25,16:30,16:45,Olympia,4,6,10
2023.12.25,16:45,17:00,Olympia,8,6,14
2023.12.25,17:00,17:15,Olympia,3,8,11
